run_id,provenance_level,protocol_group,protocol_status,status,model_name,model_path,model_revision,num_layers,method,adapter_enabled,adapter_path,adapter_hash,benchmark,task,split,context_length,n_planned,n_valid,seed,resume_j,j_fraction,selector,topk,chunk_size,metric,score,score_scale,stderr,ci95_low,ci95_high,code_commit,run_date,gpu,config_path,predictions_path,scorer_output_path,log_path,source_summary_path,source_disk,notes
longbench/qcmem_4b_j9/qasper,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-4B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen3-4B,,36,qcmem,False,,,LongBench,qasper,full,,,200,,9,0.25,bm25,12,512,qa_f1,10.932,0-100,,,,,2026-07-14,,longbench_results/qcmem_4b_j9/eval_config_0.json,,longbench_results/qcmem_4b_j9/scores.json,,longbench_results/qcmem_4b_j9/scores.json,diskB,
longbench/qcmem_j12/2wikimqa,A,qcmem_adapter033L_n100,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,LongBench,2wikimqa,full,,,200,,12,0.333,bm25,12,512,qa_f1,11.689,0-100,,,,,2026-07-09,,longbench_results/qcmem_j12/eval_config_0.json,,longbench_results/qcmem_j12/scores.json,,longbench_results/qcmem_j12/scores.json,wzc1,
longbench/qcmem_j12/AVERAGE,A,qcmem_adapter033L_nNA,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,LongBench,AVERAGE,full,,,,,12,0.333,bm25,12,512,qa_f1,9.581,0-100,,,,,2026-07-09,,longbench_results/qcmem_j12/eval_config_0.json,,longbench_results/qcmem_j12/scores.json,,longbench_results/qcmem_j12/scores.json,wzc1,macro-avg over datasets
longbench/qcmem_j12/hotpotqa,A,qcmem_adapter033L_n100,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,LongBench,hotpotqa,full,,,200,,12,0.333,bm25,12,512,qa_f1,11.638,0-100,,,,,2026-07-09,,longbench_results/qcmem_j12/eval_config_0.json,,longbench_results/qcmem_j12/scores.json,,longbench_results/qcmem_j12/scores.json,wzc1,
longbench/qcmem_j12/narrativeqa,A,qcmem_adapter033L_n100,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,LongBench,narrativeqa,full,,,200,,12,0.333,bm25,12,512,qa_f1,3.927,0-100,,,,,2026-07-09,,longbench_results/qcmem_j12/eval_config_0.json,,longbench_results/qcmem_j12/scores.json,,longbench_results/qcmem_j12/scores.json,wzc1,
longbench/qcmem_j12/qasper,A,qcmem_adapter033L_n100,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,True,outputs/qcmem_distill_qwen_j12_r32_4k/final,6fe9e53fb439,LongBench,qasper,full,,,200,,12,0.333,bm25,12,512,qa_f1,11.071,0-100,,,,,2026-07-09,,longbench_results/qcmem_j12/eval_config_0.json,,longbench_results/qcmem_j12/scores.json,,longbench_results/qcmem_j12/scores.json,wzc1,
longbench/stock_noLoRA/AVERAGE,A,qcmem_zs_readoutsafe_nNA,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,False,,,LongBench,AVERAGE,full,,,,,12,0.333,bm25,12,512,qa_f1,7.17,0-100,,,,,2026-07-09,,longbench_results/stock_noLoRA/eval_config_0.json,,longbench_results/stock_noLoRA/scores.json,,longbench_results/stock_noLoRA/scores.json,wzc1,macro-avg over datasets
longbench/stock_noLoRA/narrativeqa,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,False,,,LongBench,narrativeqa,full,,,200,,12,0.333,bm25,12,512,qa_f1,4.011,0-100,,,,,2026-07-09,,longbench_results/stock_noLoRA/eval_config_0.json,,longbench_results/stock_noLoRA/scores.json,,longbench_results/stock_noLoRA/scores.json,wzc1,
longbench/stock_noLoRA/qasper,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-8B,/apdcephfs_wzc1/share_304376610/pighzliu_code/models/Qwen--Qwen3-8b,,36,qcmem,False,,,LongBench,qasper,full,,,200,,12,0.333,bm25,12,512,qa_f1,10.328,0-100,,,,,2026-07-09,,longbench_results/stock_noLoRA/eval_config_0.json,,longbench_results/stock_noLoRA/scores.json,,longbench_results/stock_noLoRA/scores.json,wzc1,
ruler/qcmem_0.6b_j11_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,11,0.393,bm25,12,512,string_match,17.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j11_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_0.6b_j11_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_0.6b_j11_readoutbracket_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_0.6b_j13_semantic_n100/niah_multikey_1/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,16k,,100,,13,0.464,bm25,12,512,string_match,5.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_multikey_1_16k.json,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_multikey_1_16k.csv,,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_multikey_1_16k.json,diskB,
ruler/qcmem_0.6b_j13_semantic_n100/niah_multikey_1/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,32k,,100,,13,0.464,bm25,12,512,string_match,3.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_multikey_1_32k.json,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_multikey_1_32k.csv,,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_multikey_1_32k.json,diskB,
ruler/qcmem_0.6b_j13_semantic_n100/niah_multikey_1/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,8k,,100,,13,0.464,bm25,12,512,string_match,6.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_multikey_1_8k.json,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_multikey_1_8k.csv,,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_multikey_1_8k.json,diskB,
ruler/qcmem_0.6b_j13_semantic_n100/niah_single_2/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,13,0.464,bm25,12,512,string_match,3.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_single_2_16k.json,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_0.6b_j13_semantic_n100/niah_single_2/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,32k,,100,,13,0.464,bm25,12,512,string_match,17.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_single_2_32k.json,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_single_2_32k.csv,,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_single_2_32k.json,diskB,
ruler/qcmem_0.6b_j13_semantic_n100/niah_single_2/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,8k,,100,,13,0.464,bm25,12,512,string_match,6.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_single_2_8k.json,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_single_2_8k.csv,,,ruler_results/qcmem_0.6b_j13_semantic_n100/niah_single_2_8k.json,diskB,
ruler/qcmem_0.6b_j13_semantic_n100/variable_tracking/16k,A,qcmem_zs_deepj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,16k,,100,,13,0.464,iter_bm25,12,512,string_match,0.6,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j13_semantic_n100/variable_tracking_16k.json,ruler_results/qcmem_0.6b_j13_semantic_n100/variable_tracking_16k.csv,,,ruler_results/qcmem_0.6b_j13_semantic_n100/variable_tracking_16k.json,diskB,
ruler/qcmem_0.6b_j13_semantic_n100/variable_tracking/32k,A,qcmem_zs_deepj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,32k,,100,,13,0.464,iter_bm25,12,512,string_match,0.2,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j13_semantic_n100/variable_tracking_32k.json,ruler_results/qcmem_0.6b_j13_semantic_n100/variable_tracking_32k.csv,,,ruler_results/qcmem_0.6b_j13_semantic_n100/variable_tracking_32k.json,diskB,
ruler/qcmem_0.6b_j13_semantic_n100/variable_tracking/8k,A,qcmem_zs_deepj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,8k,,100,,13,0.464,iter_bm25,12,512,string_match,1.8,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j13_semantic_n100/variable_tracking_8k.json,ruler_results/qcmem_0.6b_j13_semantic_n100/variable_tracking_8k.csv,,,ruler_results/qcmem_0.6b_j13_semantic_n100/variable_tracking_8k.json,diskB,
ruler/qcmem_0.6b_j2_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,2,0.071,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j2_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_0.6b_j2_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_0.6b_j2_readoutbracket_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_0.6b_j3_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,3,0.107,bm25,12,512,string_match,12.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j3_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_0.6b_j3_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_0.6b_j3_readoutbracket_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_0.6b_j5_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,5,0.179,bm25,12,512,string_match,15.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j5_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_0.6b_j5_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_0.6b_j5_readoutbracket_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_0.6b_j7_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,7,0.25,bm25,12,512,string_match,36.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j7_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_0.6b_j7_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_0.6b_j7_readoutbracket_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_0.6b_j9_readoutbracket_n100/niah_single_2/16k,A,qcmem_zs_readoutsafe_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,16k,,100,,9,0.321,bm25,12,512,string_match,33.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_j9_readoutbracket_n100/niah_single_2_16k.json,ruler_results/qcmem_0.6b_j9_readoutbracket_n100/niah_single_2_16k.csv,,,ruler_results/qcmem_0.6b_j9_readoutbracket_n100/niah_single_2_16k.json,diskB,
ruler/qcmem_0.6b_readoutsafe_j2_n100/niah_multikey_1/16k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,16k,,100,,2,0.071,bm25,12,512,string_match,89.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/multikey_16k/niah_multikey_1_16k.json,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/multikey_16k/niah_multikey_1_16k.csv,,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/multikey_16k/niah_multikey_1_16k.json,diskB,
ruler/qcmem_0.6b_readoutsafe_j2_n100/niah_multikey_1/32k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,32k,,100,,2,0.071,bm25,12,512,string_match,79.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/multikey_32k/niah_multikey_1_32k.json,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/multikey_32k/niah_multikey_1_32k.csv,,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/multikey_32k/niah_multikey_1_32k.json,diskB,
ruler/qcmem_0.6b_readoutsafe_j2_n100/niah_multikey_1/8k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_multikey_1,,8k,,100,,2,0.071,bm25,12,512,string_match,77.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/multikey_8k/niah_multikey_1_8k.json,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/multikey_8k/niah_multikey_1_8k.csv,,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/multikey_8k/niah_multikey_1_8k.json,diskB,
ruler/qcmem_0.6b_readoutsafe_j2_n100/niah_single_2/32k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,32k,,100,,2,0.071,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/single_32k/niah_single_2_32k.json,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/single_32k/niah_single_2_32k.csv,,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/single_32k/niah_single_2_32k.json,diskB,
ruler/qcmem_0.6b_readoutsafe_j2_n100/niah_single_2/8k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,niah_single_2,,8k,,100,,2,0.071,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/single_8k/niah_single_2_8k.json,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/single_8k/niah_single_2_8k.csv,,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/single_8k/niah_single_2_8k.json,diskB,
ruler/qcmem_0.6b_readoutsafe_j2_n100/variable_tracking/16k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,16k,,100,,2,0.071,iter_bm25,12,512,string_match,67.2,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/vt_16k/variable_tracking_16k.json,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/vt_16k/variable_tracking_16k.csv,,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/vt_16k/variable_tracking_16k.json,diskB,
ruler/qcmem_0.6b_readoutsafe_j2_n100/variable_tracking/32k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,32k,,100,,2,0.071,iter_bm25,12,512,string_match,79.4,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/vt_32k/variable_tracking_32k.json,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/vt_32k/variable_tracking_32k.csv,,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/vt_32k/variable_tracking_32k.json,diskB,
ruler/qcmem_0.6b_readoutsafe_j2_n100/variable_tracking/8k,A,qcmem_zs_recalloptimal_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,False,,,RULER,variable_tracking,,8k,,100,,2,0.071,iter_bm25,12,512,string_match,58.2,0-100,,,,,2026-07-16,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/vt_8k/variable_tracking_8k.json,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/vt_8k/variable_tracking_8k.csv,,,ruler_results/qcmem_0.6b_readoutsafe_j2_n100/vt_8k/variable_tracking_8k.json,diskB,
ruler/qcmem_0p6b_ad_j9_n500/niah_multikey_1/16k,A,qcmem_adapter033L_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_j9_r32/final,95301001da23,RULER,niah_multikey_1,,16k,,500,,9,0.321,bm25,12,512,string_match,35.6,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_multi_16k/niah_multikey_1_16k.json,ruler_results/qcmem_0p6b_ad_j9_n500/niah_multi_16k/niah_multikey_1_16k.csv,,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_multi_16k/niah_multikey_1_16k.json,diskB,
ruler/qcmem_0p6b_ad_j9_n500/niah_multikey_1/32k,A,qcmem_adapter033L_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_j9_r32/final,95301001da23,RULER,niah_multikey_1,,32k,,500,,9,0.321,bm25,12,512,string_match,37.4,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_multi_32k/niah_multikey_1_32k.json,ruler_results/qcmem_0p6b_ad_j9_n500/niah_multi_32k/niah_multikey_1_32k.csv,,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_multi_32k/niah_multikey_1_32k.json,diskB,
ruler/qcmem_0p6b_ad_j9_n500/niah_multikey_1/8k,A,qcmem_adapter033L_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_j9_r32/final,95301001da23,RULER,niah_multikey_1,,8k,,500,,9,0.321,bm25,12,512,string_match,41.4,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_multi_8k/niah_multikey_1_8k.json,ruler_results/qcmem_0p6b_ad_j9_n500/niah_multi_8k/niah_multikey_1_8k.csv,,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_multi_8k/niah_multikey_1_8k.json,diskB,
ruler/qcmem_0p6b_ad_j9_n500/niah_single_2/16k,A,qcmem_adapter033L_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_j9_r32/final,95301001da23,RULER,niah_single_2,,16k,,500,,9,0.321,bm25,12,512,string_match,99.4,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_single_16k/niah_single_2_16k.json,ruler_results/qcmem_0p6b_ad_j9_n500/niah_single_16k/niah_single_2_16k.csv,,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_single_16k/niah_single_2_16k.json,diskB,
ruler/qcmem_0p6b_ad_j9_n500/niah_single_2/32k,A,qcmem_adapter033L_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_j9_r32/final,95301001da23,RULER,niah_single_2,,32k,,500,,9,0.321,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_single_32k/niah_single_2_32k.json,ruler_results/qcmem_0p6b_ad_j9_n500/niah_single_32k/niah_single_2_32k.csv,,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_single_32k/niah_single_2_32k.json,diskB,
ruler/qcmem_0p6b_ad_j9_n500/niah_single_2/8k,A,qcmem_adapter033L_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_j9_r32/final,95301001da23,RULER,niah_single_2,,8k,,500,,9,0.321,bm25,12,512,string_match,100.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_single_8k/niah_single_2_8k.json,ruler_results/qcmem_0p6b_ad_j9_n500/niah_single_8k/niah_single_2_8k.csv,,,ruler_results/qcmem_0p6b_ad_j9_n500/niah_single_8k/niah_single_2_8k.json,diskB,
ruler/qcmem_0p6b_ad_j9_n500/variable_tracking/16k,A,qcmem_adapter033L_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_j9_r32/final,95301001da23,RULER,variable_tracking,,16k,,500,,9,0.321,iter_bm25,12,512,string_match,55.8,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_ad_j9_n500/vt_16k/variable_tracking_16k.json,ruler_results/qcmem_0p6b_ad_j9_n500/vt_16k/variable_tracking_16k.csv,,,ruler_results/qcmem_0p6b_ad_j9_n500/vt_16k/variable_tracking_16k.json,diskB,
ruler/qcmem_0p6b_ad_j9_n500/variable_tracking/32k,A,qcmem_adapter033L_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_j9_r32/final,95301001da23,RULER,variable_tracking,,32k,,500,,9,0.321,iter_bm25,12,512,string_match,50.64,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_ad_j9_n500/vt_32k/variable_tracking_32k.json,ruler_results/qcmem_0p6b_ad_j9_n500/vt_32k/variable_tracking_32k.csv,,,ruler_results/qcmem_0p6b_ad_j9_n500/vt_32k/variable_tracking_32k.json,diskB,
ruler/qcmem_0p6b_ad_j9_n500/variable_tracking/8k,A,qcmem_adapter033L_n500,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_j9_r32/final,95301001da23,RULER,variable_tracking,,8k,,500,,9,0.321,iter_bm25,12,512,string_match,55.44,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_ad_j9_n500/vt_8k/variable_tracking_8k.json,ruler_results/qcmem_0p6b_ad_j9_n500/vt_8k/variable_tracking_8k.csv,,,ruler_results/qcmem_0p6b_ad_j9_n500/vt_8k/variable_tracking_8k.json,diskB,
ruler/qcmem_0p6b_adapter_contentj13_n100/niah_multikey_1/16k,A,qcmem_contentj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_contentj13_r32/final,43b57dc808de,RULER,niah_multikey_1,,16k,,100,,13,0.464,bm25,12,512,string_match,24.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_adapter_contentj13_n100/niah_multikey_1_16k.json,ruler_results/qcmem_0p6b_adapter_contentj13_n100/niah_multikey_1_16k.csv,,,ruler_results/qcmem_0p6b_adapter_contentj13_n100/niah_multikey_1_16k.json,diskB,
ruler/qcmem_0p6b_adapter_contentj13_n100/niah_multikey_1/32k,A,qcmem_contentj_n100,,complete,Qwen3-0.6B,/apdcephfs_zwfy6/share_304376610/pighzliu_code/models/Qwen--Qwen3-0.6b,,28,qcmem,True,outputs/qcmem_distill_0p6b_contentj13_r32/final,43b57dc808de,RULER,niah_multikey_1,,32k,,100,,13,0.464,bm25,12,512,string_match,22.0,0-100,,,,,2026-07-16,,ruler_results/qcmem_0p6b_adapter_contentj13_n100/niah_multikey_1_32k.json,ruler_results/qcmem_0p6b_adapter_contentj13_n100/niah_multikey_1_32k.csv,,,ruler_results/qcmem_0p6b_adapter_contentj13_n100/niah_multikey_1_32k.json,diskB,
